starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 08 21:00:38 2014	1402254038	0	100	100	100
Sun Jun 08 21:01:17 2014	1402254077	0	101	101	100
Sun Jun 08 21:01:09 2014	1402254069	0	101	101	100
Sun Jun 08 21:01:16 2014	1402254076	0	101	101	100
Sun Jun 08 21:01:09 2014	1402254069	0	101	101	100
Sun Jun 08 21:01:16 2014	1402254076	0	101	101	100
Sun Jun 08 21:01:16 2014	1402254076	0	101	101	100
Sun Jun 08 21:01:04 2014	1402254064	0	101	101	98
Sun Jun 08 21:01:20 2014	1402254080	0	101	101	100
Sun Jun 08 21:01:17 2014	1402254077	0	101	101	100
Sun Jun 08 21:01:13 2014	1402254073	0	101	101	100
Sun Jun 08 21:01:10 2014	1402254070	0	101	101	100
Sun Jun 08 21:01:04 2014	1402254064	0	101	101	100
Sun Jun 08 21:01:08 2014	1402254068	0	101	101	100
Sun Jun 08 21:01:04 2014	1402254064	0	101	101	100
Sun Jun 08 21:01:09 2014	1402254069	0	101	101	100
Sun Jun 08 21:01:09 2014	1402254069	0	101	101	100
Sun Jun 08 21:01:10 2014	1402254070	0	101	101	100
Sun Jun 08 21:01:17 2014	1402254077	0	101	101	100
Sun Jun 08 21:01:12 2014	1402254072	0	101	101	100
Sun Jun 08 21:01:08 2014	1402254068	0	101	101	101
Sun Jun 08 21:01:20 2014	1402254080	0	101	101	100
Sun Jun 08 21:01:13 2014	1402254073	0	101	101	101
Sun Jun 08 21:01:07 2014	1402254067	0	101	101	101
Sun Jun 08 21:01:10 2014	1402254070	0	101	101	100
Sun Jun 08 21:01:15 2014	1402254075	0	101	101	101
Sun Jun 08 21:01:14 2014	1402254074	0	101	101	101
Sun Jun 08 21:01:12 2014	1402254072	0	101	101	101
Sun Jun 08 21:01:08 2014	1402254068	0	101	101	101
Sun Jun 08 21:00:38 2014	1402254038	0	102	102	101
Sun Jun 08 21:01:21 2014	1402254081	0	102	102	102
Sun Jun 08 21:01:17 2014	1402254077	0	102	102	100
Sun Jun 08 21:01:16 2014	1402254076	0	102	102	101
Sun Jun 08 21:01:20 2014	1402254080	0	102	102	102
Sun Jun 08 21:01:08 2014	1402254068	0	102	102	102
Sun Jun 08 21:01:12 2014	1402254072	0	102	102	101
Sun Jun 08 21:01:21 2014	1402254081	0	102	102	102
Sun Jun 08 21:01:08 2014	1402254068	0	102	102	102
Sun Jun 08 21:01:03 2014	1402254063	0	102	102	102
Sun Jun 08 21:01:09 2014	1402254069	0	103	103	100
Sun Jun 08 21:00:39 2014	1402254039	0	103	103	98
Sun Jun 08 21:01:10 2014	1402254070	0	103	103	102
Sun Jun 08 21:01:16 2014	1402254076	0	103	103	103
Sun Jun 08 21:01:16 2014	1402254076	0	103	103	103
Sun Jun 08 21:01:19 2014	1402254079	0	103	103	103
Sun Jun 08 21:01:09 2014	1402254069	0	103	103	103
Sun Jun 08 21:01:15 2014	1402254075	0	103	103	102
Sun Jun 08 21:01:08 2014	1402254068	0	103	103	103
Sun Jun 08 21:01:13 2014	1402254073	0	103	103	103
Sun Jun 08 21:00:19 2014	1402254019	0	103	103	103
Sun Jun 08 21:01:04 2014	1402254064	0	103	103	103
Sun Jun 08 21:01:17 2014	1402254077	0	103	103	103
Sun Jun 08 21:01:11 2014	1402254071	0	103	103	103
Sun Jun 08 21:01:08 2014	1402254068	0	103	103	103
Sun Jun 08 21:01:15 2014	1402254075	0	104	104	103
Sun Jun 08 21:01:04 2014	1402254064	0	104	104	103
Sun Jun 08 21:01:12 2014	1402254072	0	104	104	103
Sun Jun 08 21:00:39 2014	1402254039	0	104	104	103
Sun Jun 08 21:01:16 2014	1402254076	0	104	104	103
Sun Jun 08 21:01:16 2014	1402254076	0	104	104	104
Sun Jun 08 21:01:16 2014	1402254076	0	104	104	104
Sun Jun 08 21:01:12 2014	1402254072	0	104	104	104
Sun Jun 08 21:01:13 2014	1402254073	0	104	104	104
Sun Jun 08 21:00:19 2014	1402254019	0	104	104	104
Sun Jun 08 21:01:11 2014	1402254071	0	104	104	104
Sun Jun 08 21:01:11 2014	1402254071	0	104	104	104
Sun Jun 08 21:01:07 2014	1402254067	0	104	104	98
Sun Jun 08 21:01:21 2014	1402254081	0	104	104	104
Sun Jun 08 21:01:11 2014	1402254071	0	105	105	104
Sun Jun 08 21:01:12 2014	1402254072	0	105	105	104
Sun Jun 08 21:01:15 2014	1402254075	0	105	105	105
Sun Jun 08 21:00:41 2014	1402254041	0	105	105	105
Sun Jun 08 21:00:19 2014	1402254019	0	106	106	106
Sun Jun 08 21:01:21 2014	1402254081	0	106	106	105
Sun Jun 08 21:01:14 2014	1402254074	0	106	106	105
Sun Jun 08 21:01:17 2014	1402254077	0	106	106	105
Sun Jun 08 21:01:12 2014	1402254072	0	106	106	105
Sun Jun 08 21:01:19 2014	1402254079	0	106	106	105
Sun Jun 08 21:01:10 2014	1402254070	0	106	106	106
Sun Jun 08 21:01:11 2014	1402254071	0	106	106	106
Sun Jun 08 21:00:38 2014	1402254038	0	106	106	106
Sun Jun 08 21:01:16 2014	1402254076	0	106	106	106
Sun Jun 08 21:01:16 2014	1402254076	0	106	106	106
Sun Jun 08 21:01:17 2014	1402254077	0	106	106	106
Sun Jun 08 21:01:12 2014	1402254072	0	106	106	106
Sun Jun 08 21:01:11 2014	1402254071	0	106	106	99
Sun Jun 08 21:01:20 2014	1402254080	0	106	106	106
Sun Jun 08 21:01:21 2014	1402254081	0	106	106	106
Sun Jun 08 21:01:21 2014	1402254081	0	106	106	105
Sun Jun 08 21:01:15 2014	1402254075	0	106	106	105
Sun Jun 08 21:00:39 2014	1402254039	0	107	107	107
Sun Jun 08 21:01:17 2014	1402254077	0	107	107	106
Sun Jun 08 21:01:03 2014	1402254063	0	107	107	107
Sun Jun 08 21:01:07 2014	1402254067	0	107	107	107
Sun Jun 08 21:01:14 2014	1402254074	0	107	107	106
Sun Jun 08 21:01:16 2014	1402254076	0	107	107	107
Sun Jun 08 21:01:08 2014	1402254068	0	108	108	107
Sun Jun 08 21:01:15 2014	1402254075	0	108	108	107
Sun Jun 08 21:01:04 2014	1402254064	0	108	108	107
Sun Jun 08 21:01:04 2014	1402254064	0	108	108	108
Sun Jun 08 21:01:13 2014	1402254073	0	108	108	108
Sun Jun 08 21:01:04 2014	1402254064	0	108	108	108
Sun Jun 08 21:01:04 2014	1402254064	0	109	109	108
Sun Jun 08 21:01:15 2014	1402254075	0	109	109	108
Sun Jun 08 21:01:21 2014	1402254081	0	109	109	109
Sun Jun 08 21:01:12 2014	1402254072	0	109	109	109
Sun Jun 08 21:01:17 2014	1402254077	0	109	109	109
Sun Jun 08 21:01:16 2014	1402254076	0	110	110	109
Sun Jun 08 21:01:11 2014	1402254071	0	110	110	110
Sun Jun 08 21:01:04 2014	1402254064	0	110	110	110
Sun Jun 08 21:01:08 2014	1402254068	0	111	111	110
Sun Jun 08 21:01:20 2014	1402254080	0	111	111	110
Sun Jun 08 21:01:11 2014	1402254071	0	111	111	110
Sun Jun 08 21:01:17 2014	1402254077	0	111	111	110
Sun Jun 08 21:01:03 2014	1402254063	0	111	111	111
Sun Jun 08 21:01:03 2014	1402254063	0	111	111	109
Sun Jun 08 21:01:03 2014	1402254063	0	112	112	111
Sun Jun 08 21:01:21 2014	1402254081	0	112	112	111
Sun Jun 08 21:01:03 2014	1402254063	0	112	112	112
Sun Jun 08 21:01:03 2014	1402254063	0	112	112	111
Sun Jun 08 21:01:02 2014	1402254062	0	112	112	112
Sun Jun 08 21:01:11 2014	1402254071	0	112	112	112
Sun Jun 08 21:01:06 2014	1402254066	0	113	113	112
Sun Jun 08 21:01:08 2014	1402254068	0	113	113	113
Sun Jun 08 21:00:39 2014	1402254039	0	113	113	113
Sun Jun 08 21:01:04 2014	1402254064	0	113	113	113
Sun Jun 08 21:01:11 2014	1402254071	0	113	113	113
Sun Jun 08 21:01:03 2014	1402254063	0	114	114	113
Sun Jun 08 21:01:04 2014	1402254064	0	114	114	113
Sun Jun 08 21:01:04 2014	1402254064	0	114	114	113
Sun Jun 08 21:01:08 2014	1402254068	0	114	114	114
Sun Jun 08 21:01:20 2014	1402254080	0	115	115	114
Sun Jun 08 21:01:07 2014	1402254067	0	115	115	114
Sun Jun 08 21:01:21 2014	1402254081	0	115	115	114
Sun Jun 08 21:01:04 2014	1402254064	0	115	115	114
Sun Jun 08 21:01:21 2014	1402254081	0	115	115	115
Sun Jun 08 21:01:17 2014	1402254077	0	115	115	115
Sun Jun 08 21:01:03 2014	1402254063	0	115	115	112
Sun Jun 08 21:01:11 2014	1402254071	0	116	116	115
Sun Jun 08 21:01:21 2014	1402254081	0	116	116	116
Sun Jun 08 21:01:17 2014	1402254077	0	116	116	116
Sun Jun 08 21:01:17 2014	1402254077	0	116	116	116
Sun Jun 08 21:01:04 2014	1402254064	0	116	116	116
Sun Jun 08 21:01:03 2014	1402254063	0	117	117	116
Sun Jun 08 21:01:20 2014	1402254080	0	117	117	116
Sun Jun 08 21:01:03 2014	1402254063	0	117	117	116
Sun Jun 08 21:01:02 2014	1402254062	0	117	117	116
Sun Jun 08 21:01:03 2014	1402254063	0	117	117	116
Sun Jun 08 21:01:04 2014	1402254064	0	117	117	116
Sun Jun 08 21:01:03 2014	1402254063	0	118	118	118
Sun Jun 08 21:01:03 2014	1402254063	0	118	118	118
Sun Jun 08 21:01:20 2014	1402254080	0	119	119	118
Sun Jun 08 21:01:04 2014	1402254064	0	119	119	118
Sun Jun 08 21:01:21 2014	1402254081	0	119	119	118
Sun Jun 08 21:01:21 2014	1402254081	0	119	119	118
Sun Jun 08 21:01:21 2014	1402254081	0	119	119	119
Sun Jun 08 21:01:21 2014	1402254081	0	119	119	119
Sun Jun 08 21:00:39 2014	1402254039	0	119	119	119
Sun Jun 08 21:01:04 2014	1402254064	0	119	119	119
Sun Jun 08 21:01:03 2014	1402254063	0	119	119	119
Sun Jun 08 21:01:02 2014	1402254062	0	119	119	119
Sun Jun 08 21:01:03 2014	1402254063	0	119	119	119
Sun Jun 08 21:01:03 2014	1402254063	0	120	120	119
Sun Jun 08 21:00:38 2014	1402254038	0	120	120	120
Sun Jun 08 21:01:03 2014	1402254063	0	120	120	119
Sun Jun 08 21:01:04 2014	1402254064	0	120	120	119
Sun Jun 08 21:00:38 2014	1402254038	0	120	120	119
Sun Jun 08 21:00:41 2014	1402254041	0	120	120	119
Sun Jun 08 21:00:39 2014	1402254039	0	120	120	120
Sun Jun 08 21:01:12 2014	1402254072	0	120	120	120
Sun Jun 08 21:01:25 2014	1402254085	0	120	120	120
Sun Jun 08 21:01:03 2014	1402254063	0	120	120	120
Sun Jun 08 21:01:25 2014	1402254085	0	120	120	120
Sun Jun 08 21:01:21 2014	1402254081	0	120	120	120
Sun Jun 08 21:01:03 2014	1402254063	0	120	120	120
Sun Jun 08 21:01:20 2014	1402254080	0	120	120	113
Sun Jun 08 21:00:39 2014	1402254039	0	121	121	120
Sun Jun 08 21:01:03 2014	1402254063	0	121	121	120
Sun Jun 08 21:01:17 2014	1402254077	0	121	121	117
Sun Jun 08 21:01:04 2014	1402254064	0	121	121	121
Sun Jun 08 21:01:21 2014	1402254081	0	121	121	121
Sun Jun 08 21:01:04 2014	1402254064	0	121	121	121
Sun Jun 08 21:01:12 2014	1402254072	0	121	121	121
Sun Jun 08 21:01:12 2014	1402254072	0	121	121	121
Sun Jun 08 21:01:21 2014	1402254081	0	121	121	121
Sun Jun 08 21:01:21 2014	1402254081	0	121	121	121
Sun Jun 08 21:01:21 2014	1402254081	0	121	121	121
Sun Jun 08 21:01:21 2014	1402254081	0	122	122	121
Sun Jun 08 21:01:04 2014	1402254064	0	122	122	121
Sun Jun 08 21:00:41 2014	1402254041	0	122	122	122
Sun Jun 08 21:01:25 2014	1402254085	0	122	122	122
Sun Jun 08 21:01:03 2014	1402254063	0	122	122	122
Sun Jun 08 21:01:03 2014	1402254063	0	122	122	122
Sun Jun 08 21:01:04 2014	1402254064	0	122	122	122
Sun Jun 08 21:01:21 2014	1402254081	0	122	122	122
Sun Jun 08 21:01:22 2014	1402254082	0	122	122	122
Sun Jun 08 21:01:21 2014	1402254081	0	123	123	122
Sun Jun 08 21:01:04 2014	1402254064	0	123	123	122
Sun Jun 08 21:01:04 2014	1402254064	0	123	123	122
Sun Jun 08 21:01:04 2014	1402254064	0	123	123	123
Sun Jun 08 21:01:02 2014	1402254062	0	124	124	123
Sun Jun 08 21:01:25 2014	1402254085	0	124	124	123
Sun Jun 08 21:01:25 2014	1402254085	0	124	124	123
Sun Jun 08 21:01:06 2014	1402254066	0	124	124	123
Sun Jun 08 21:01:03 2014	1402254063	0	124	124	124
Sun Jun 08 21:01:04 2014	1402254064	0	124	124	124
Sun Jun 08 21:00:19 2014	1402254019	0	125	125	124
Sun Jun 08 21:01:04 2014	1402254064	0	125	125	124
Sun Jun 08 21:00:41 2014	1402254041	0	125	125	124
Sun Jun 08 21:01:04 2014	1402254064	0	125	125	125
Sun Jun 08 21:00:41 2014	1402254041	0	125	125	125
Sun Jun 08 21:00:19 2014	1402254019	0	126	126	125
Sun Jun 08 21:01:11 2014	1402254071	0	126	126	126
Sun Jun 08 21:01:25 2014	1402254085	0	126	126	126
Sun Jun 08 21:01:25 2014	1402254085	0	126	126	126
Sun Jun 08 21:01:25 2014	1402254085	0	126	126	126
Sun Jun 08 21:01:03 2014	1402254063	0	127	127	126
Sun Jun 08 21:01:25 2014	1402254085	0	127	127	126
Sun Jun 08 21:01:22 2014	1402254082	0	127	127	126
Sun Jun 08 21:01:22 2014	1402254082	0	127	127	127
Sun Jun 08 21:01:21 2014	1402254081	0	128	128	127
Sun Jun 08 21:01:23 2014	1402254083	0	128	128	127
Sun Jun 08 21:01:03 2014	1402254063	0	128	128	127
Sun Jun 08 21:01:22 2014	1402254082	0	129	129	128
Sun Jun 08 21:00:39 2014	1402254039	0	129	129	128
Sun Jun 08 21:01:25 2014	1402254085	0	129	129	129
Sun Jun 08 21:01:21 2014	1402254081	0	130	130	129
Sun Jun 08 21:01:22 2014	1402254082	0	130	130	129
Sun Jun 08 21:01:03 2014	1402254063	0	130	130	129
Sun Jun 08 21:01:22 2014	1402254082	0	130	130	129
Sun Jun 08 21:01:21 2014	1402254081	0	130	130	129
Sun Jun 08 21:01:02 2014	1402254062	0	130	130	129
Sun Jun 08 21:01:22 2014	1402254082	0	130	130	129
Sun Jun 08 21:01:21 2014	1402254081	0	130	130	130
Sun Jun 08 21:00:39 2014	1402254039	0	130	130	129
Sun Jun 08 21:01:04 2014	1402254064	0	130	130	130
Sun Jun 08 21:01:02 2014	1402254062	0	130	130	130
Sun Jun 08 21:00:19 2014	1402254019	0	131	131	130
Sun Jun 08 21:01:18 2014	1402254078	60	71	131	70
Sun Jun 08 21:01:22 2014	1402254082	0	131	131	130
Sun Jun 08 21:01:03 2014	1402254063	0	131	131	130
Sun Jun 08 21:01:02 2014	1402254062	0	131	131	131
Sun Jun 08 21:01:21 2014	1402254081	0	131	131	131
Sun Jun 08 21:01:12 2014	1402254072	0	132	132	131
Sun Jun 08 21:01:22 2014	1402254082	0	132	132	131
Sun Jun 08 21:01:02 2014	1402254062	0	132	132	130
Sun Jun 08 21:01:02 2014	1402254062	0	132	132	132
Sun Jun 08 21:00:19 2014	1402254019	0	132	132	131
Sun Jun 08 21:00:19 2014	1402254019	0	132	132	132
Sun Jun 08 21:01:22 2014	1402254082	0	132	132	132
Sun Jun 08 21:01:22 2014	1402254082	0	132	132	132
Sun Jun 08 21:01:22 2014	1402254082	0	132	132	132
Sun Jun 08 21:01:26 2014	1402254086	0	132	132	132
Sun Jun 08 21:01:23 2014	1402254083	0	132	132	132
Sun Jun 08 21:01:26 2014	1402254086	0	133	133	132
Sun Jun 08 21:01:22 2014	1402254082	0	133	133	132
Sun Jun 08 21:01:22 2014	1402254082	0	133	133	132
Sun Jun 08 21:01:22 2014	1402254082	0	133	133	133
Sun Jun 08 21:01:12 2014	1402254072	0	134	134	133
Sun Jun 08 21:01:21 2014	1402254081	0	134	134	133
Sun Jun 08 21:00:41 2014	1402254041	0	135	135	134
Sun Jun 08 21:01:03 2014	1402254063	0	135	135	134
Sun Jun 08 21:01:23 2014	1402254083	0	135	135	134
Sun Jun 08 21:01:26 2014	1402254086	0	135	135	134
Sun Jun 08 21:01:22 2014	1402254082	0	135	135	134
Sun Jun 08 21:01:21 2014	1402254081	0	135	135	135
Sun Jun 08 21:01:26 2014	1402254086	0	135	135	135
Sun Jun 08 21:00:19 2014	1402254019	0	135	135	135
Sun Jun 08 21:01:25 2014	1402254085	0	135	135	135
Sun Jun 08 21:01:26 2014	1402254086	0	135	135	135
Sun Jun 08 21:01:22 2014	1402254082	0	135	135	135
Sun Jun 08 21:01:22 2014	1402254082	0	135	135	135
Sun Jun 08 21:01:02 2014	1402254062	0	135	135	135
Sun Jun 08 21:01:26 2014	1402254086	0	135	135	135
Sun Jun 08 21:01:25 2014	1402254085	0	135	135	135
Sun Jun 08 21:01:25 2014	1402254085	0	136	136	135
Sun Jun 08 21:01:26 2014	1402254086	0	136	136	135
Sun Jun 08 21:01:25 2014	1402254085	0	136	136	135
Sun Jun 08 21:01:25 2014	1402254085	0	136	136	135
Sun Jun 08 21:01:25 2014	1402254085	0	136	136	136
Sun Jun 08 21:01:03 2014	1402254063	0	136	136	136
Sun Jun 08 21:01:02 2014	1402254062	0	136	136	136
Sun Jun 08 21:01:23 2014	1402254083	0	136	136	136
Sun Jun 08 21:01:03 2014	1402254063	0	136	136	136
Sun Jun 08 21:01:03 2014	1402254063	0	136	136	136
Sun Jun 08 21:01:25 2014	1402254085	0	136	136	136
Sun Jun 08 21:01:04 2014	1402254064	0	136	136	136
Sun Jun 08 21:01:25 2014	1402254085	0	136	136	134
Sun Jun 08 21:01:03 2014	1402254063	0	137	137	136
Sun Jun 08 21:00:39 2014	1402254039	0	137	137	136
Sun Jun 08 21:01:02 2014	1402254062	0	137	137	136
Sun Jun 08 21:01:22 2014	1402254082	0	137	137	136
Sun Jun 08 21:01:23 2014	1402254083	0	137	137	137
Sun Jun 08 21:01:22 2014	1402254082	0	137	137	137
Sun Jun 08 21:01:02 2014	1402254062	0	137	137	137
Sun Jun 08 21:01:25 2014	1402254085	0	137	137	137
Sun Jun 08 21:01:22 2014	1402254082	0	137	137	137
Sun Jun 08 21:01:22 2014	1402254082	0	137	137	137
Sun Jun 08 21:01:29 2014	1402254089	0	138	138	137
Sun Jun 08 21:01:23 2014	1402254083	0	138	138	137
Sun Jun 08 21:01:22 2014	1402254082	0	138	138	137
Sun Jun 08 21:01:22 2014	1402254082	0	138	138	137
Sun Jun 08 21:01:22 2014	1402254082	0	138	138	137
Sun Jun 08 21:01:26 2014	1402254086	0	138	138	137
Sun Jun 08 21:01:25 2014	1402254085	0	138	138	137
Sun Jun 08 21:01:22 2014	1402254082	0	138	138	137
Sun Jun 08 21:01:03 2014	1402254063	0	138	138	138
Sun Jun 08 21:01:04 2014	1402254064	0	138	138	137
Sun Jun 08 21:01:25 2014	1402254085	0	138	138	138
Sun Jun 08 21:01:03 2014	1402254063	0	138	138	136
Sun Jun 08 21:01:22 2014	1402254082	0	138	138	138
Sun Jun 08 21:01:22 2014	1402254082	0	138	138	138
Sun Jun 08 21:01:25 2014	1402254085	0	138	138	137
Sun Jun 08 21:01:23 2014	1402254083	0	139	139	138
Sun Jun 08 21:01:25 2014	1402254085	0	139	139	138
Sun Jun 08 21:01:03 2014	1402254063	0	139	139	138
Sun Jun 08 21:01:25 2014	1402254085	0	139	139	138
Sun Jun 08 21:01:24 2014	1402254084	0	139	139	138
Sun Jun 08 21:01:25 2014	1402254085	0	139	139	139
Sun Jun 08 21:01:22 2014	1402254082	0	139	139	139
Sun Jun 08 21:01:02 2014	1402254062	0	139	139	139
Sun Jun 08 21:01:22 2014	1402254082	0	139	139	139
Sun Jun 08 21:01:25 2014	1402254085	0	139	139	139
Sun Jun 08 21:01:26 2014	1402254086	0	139	139	139
Sun Jun 08 21:01:02 2014	1402254062	0	139	139	139
Sun Jun 08 21:01:03 2014	1402254063	0	139	139	139
Sun Jun 08 21:01:26 2014	1402254086	0	139	139	139
Sun Jun 08 21:01:21 2014	1402254081	0	139	139	138
Sun Jun 08 21:01:25 2014	1402254085	0	139	139	139
Sun Jun 08 21:01:22 2014	1402254082	0	140	140	139
Sun Jun 08 21:01:22 2014	1402254082	0	140	140	136
Sun Jun 08 21:01:02 2014	1402254062	0	140	140	136
Sun Jun 08 21:01:25 2014	1402254085	0	140	140	140
Sun Jun 08 21:01:18 2014	1402254078	70	69	140	69
Sun Jun 08 21:01:25 2014	1402254085	0	140	140	140
Sun Jun 08 21:01:26 2014	1402254086	0	140	140	139
Sun Jun 08 21:00:39 2014	1402254039	0	140	140	139
Sun Jun 08 21:01:22 2014	1402254082	0	140	140	139
Sun Jun 08 21:01:22 2014	1402254082	0	140	140	139
Sun Jun 08 21:01:02 2014	1402254062	0	140	140	139
Sun Jun 08 21:01:26 2014	1402254086	0	140	140	140
Sun Jun 08 21:01:25 2014	1402254085	0	140	140	140
Sun Jun 08 21:01:22 2014	1402254082	0	140	140	140
Sun Jun 08 21:01:02 2014	1402254062	0	140	140	140
Sun Jun 08 21:01:22 2014	1402254082	0	140	140	140
Sun Jun 08 21:01:27 2014	1402254087	0	140	140	140
Sun Jun 08 21:01:04 2014	1402254064	0	140	140	140
Sun Jun 08 21:01:26 2014	1402254086	0	140	140	140
Sun Jun 08 21:01:22 2014	1402254082	0	140	140	140
Sun Jun 08 21:01:26 2014	1402254086	0	140	140	140
Sun Jun 08 21:01:02 2014	1402254062	0	140	140	140
Sun Jun 08 21:01:23 2014	1402254083	0	140	140	140
Sun Jun 08 21:01:03 2014	1402254063	0	140	140	140
Sun Jun 08 21:01:25 2014	1402254085	0	140	140	140
Sun Jun 08 21:01:22 2014	1402254082	0	140	140	140
Sun Jun 08 21:00:57 2014	1402254057	0	140	140	138
Sun Jun 08 21:01:02 2014	1402254062	0	140	140	140
Sun Jun 08 21:01:22 2014	1402254082	0	140	140	140
Sun Jun 08 21:01:23 2014	1402254083	0	141	141	140
Sun Jun 08 21:00:19 2014	1402254019	0	141	141	140
Sun Jun 08 21:01:26 2014	1402254086	0	141	141	140
Sun Jun 08 21:01:25 2014	1402254085	0	141	141	140
Sun Jun 08 21:01:26 2014	1402254086	0	141	141	140
Sun Jun 08 21:01:22 2014	1402254082	0	141	141	141
Sun Jun 08 21:01:23 2014	1402254083	0	141	141	141
Sun Jun 08 21:01:02 2014	1402254062	0	141	141	141
Sun Jun 08 21:01:20 2014	1402254080	0	141	141	141
Sun Jun 08 21:01:02 2014	1402254062	0	141	141	141
Sun Jun 08 21:01:03 2014	1402254063	0	141	141	141
Sun Jun 08 21:01:22 2014	1402254082	0	141	141	141
Sun Jun 08 21:01:24 2014	1402254084	0	141	141	141
Sun Jun 08 21:01:03 2014	1402254063	0	141	141	141
Sun Jun 08 21:01:23 2014	1402254083	0	141	141	141
Sun Jun 08 21:00:57 2014	1402254057	0	141	141	141
Sun Jun 08 21:01:02 2014	1402254062	0	141	141	141
Sun Jun 08 21:01:22 2014	1402254082	0	142	142	141
Sun Jun 08 21:01:23 2014	1402254083	0	142	142	141
Sun Jun 08 21:01:22 2014	1402254082	0	142	142	141
Sun Jun 08 21:01:25 2014	1402254085	0	142	142	141
Sun Jun 08 21:01:24 2014	1402254084	0	142	142	142
Sun Jun 08 21:01:22 2014	1402254082	0	142	142	142
Sun Jun 08 21:01:22 2014	1402254082	0	142	142	140
Sun Jun 08 21:01:22 2014	1402254082	0	142	142	142
Sun Jun 08 21:01:03 2014	1402254063	0	142	142	140
Sun Jun 08 21:01:25 2014	1402254085	0	142	142	142
Sun Jun 08 21:01:25 2014	1402254085	0	142	142	142
Sun Jun 08 21:01:02 2014	1402254062	0	142	142	142
Sun Jun 08 21:01:22 2014	1402254082	0	143	143	142
Sun Jun 08 21:01:25 2014	1402254085	0	143	143	142
Sun Jun 08 21:01:25 2014	1402254085	0	143	143	141
Sun Jun 08 21:01:23 2014	1402254083	0	143	143	142
Sun Jun 08 21:01:21 2014	1402254081	0	143	143	142
Sun Jun 08 21:01:25 2014	1402254085	0	143	143	142
Sun Jun 08 21:01:04 2014	1402254064	0	143	143	142
Sun Jun 08 21:01:02 2014	1402254062	0	143	143	142
Sun Jun 08 21:01:22 2014	1402254082	0	143	143	142
Sun Jun 08 21:01:22 2014	1402254082	0	143	143	142
Sun Jun 08 21:01:23 2014	1402254083	0	143	143	142
Sun Jun 08 21:00:39 2014	1402254039	0	143	143	142
Sun Jun 08 21:01:22 2014	1402254082	0	143	143	142
Sun Jun 08 21:01:02 2014	1402254062	0	143	143	142
Sun Jun 08 21:01:22 2014	1402254082	0	143	143	142
Sun Jun 08 21:01:02 2014	1402254062	0	143	143	142
Sun Jun 08 21:01:26 2014	1402254086	0	143	143	143
Sun Jun 08 21:01:22 2014	1402254082	0	143	143	143
Sun Jun 08 21:01:23 2014	1402254083	0	143	143	143
Sun Jun 08 21:01:25 2014	1402254085	0	143	143	143
Sun Jun 08 21:01:22 2014	1402254082	0	143	143	143
Sun Jun 08 21:01:26 2014	1402254086	0	143	143	143
Sun Jun 08 21:01:23 2014	1402254083	0	143	143	143
Sun Jun 08 21:01:26 2014	1402254086	0	143	143	143
Sun Jun 08 21:01:22 2014	1402254082	0	143	143	143
Sun Jun 08 21:01:21 2014	1402254081	0	143	143	143
Sun Jun 08 21:01:25 2014	1402254085	0	143	143	143
Sun Jun 08 21:01:25 2014	1402254085	0	143	143	143
Sun Jun 08 21:01:02 2014	1402254062	0	144	144	143
Sun Jun 08 21:01:02 2014	1402254062	0	144	144	143
Sun Jun 08 21:01:26 2014	1402254086	0	144	144	143
Sun Jun 08 21:01:26 2014	1402254086	0	144	144	143
Sun Jun 08 21:01:22 2014	1402254082	0	144	144	143
Sun Jun 08 21:00:40 2014	1402254040	0	144	144	143
Sun Jun 08 21:01:23 2014	1402254083	0	144	144	144
Sun Jun 08 21:01:23 2014	1402254083	0	144	144	144
Sun Jun 08 21:01:23 2014	1402254083	0	144	144	143
Sun Jun 08 21:01:23 2014	1402254083	0	144	144	144
Sun Jun 08 21:01:02 2014	1402254062	0	144	144	144
Sun Jun 08 21:01:22 2014	1402254082	0	144	144	144
Sun Jun 08 21:01:02 2014	1402254062	0	144	144	144
Sun Jun 08 21:01:26 2014	1402254086	0	144	144	144
Sun Jun 08 21:01:23 2014	1402254083	0	144	144	144
Sun Jun 08 21:01:02 2014	1402254062	0	145	145	144
Sun Jun 08 21:01:26 2014	1402254086	0	145	145	144
Sun Jun 08 21:01:24 2014	1402254084	0	145	145	144
Sun Jun 08 21:01:25 2014	1402254085	0	145	145	144
Sun Jun 08 21:01:04 2014	1402254064	0	145	145	145
Sun Jun 08 21:01:24 2014	1402254084	0	145	145	144
Sun Jun 08 21:01:26 2014	1402254086	0	145	145	144
Sun Jun 08 21:01:25 2014	1402254085	0	145	145	144
Sun Jun 08 21:01:25 2014	1402254085	0	145	145	144
Sun Jun 08 21:01:26 2014	1402254086	0	145	145	145
Sun Jun 08 21:01:26 2014	1402254086	0	145	145	145
Sun Jun 08 21:01:24 2014	1402254084	0	145	145	145
Sun Jun 08 21:01:03 2014	1402254063	0	145	145	145
Sun Jun 08 21:01:27 2014	1402254087	0	145	145	145
Sun Jun 08 21:01:26 2014	1402254086	0	145	145	145
Sun Jun 08 21:01:22 2014	1402254082	0	145	145	145
Sun Jun 08 21:01:22 2014	1402254082	0	145	145	145
Sun Jun 08 21:01:27 2014	1402254087	0	145	145	145
Sun Jun 08 21:01:22 2014	1402254082	0	146	146	145
Sun Jun 08 21:01:27 2014	1402254087	0	146	146	145
