starttime	seconds	ctime	dtime	ttime	wait
Mon Jun 09 19:26:11 2014	1402334771	0	558	558	92
Mon Jun 09 19:26:40 2014	1402334800	0	558	558	116
Mon Jun 09 19:26:26 2014	1402334786	0	559	559	175
Mon Jun 09 19:26:29 2014	1402334789	0	559	559	175
Mon Jun 09 19:26:23 2014	1402334783	0	560	560	237
Mon Jun 09 19:26:42 2014	1402334802	0	560	560	178
Mon Jun 09 19:26:14 2014	1402334774	0	562	562	140
Mon Jun 09 19:26:25 2014	1402334785	0	563	563	266
Mon Jun 09 19:26:17 2014	1402334777	0	563	563	199
Mon Jun 09 19:26:29 2014	1402334789	0	564	564	172
Mon Jun 09 19:26:10 2014	1402334770	0	564	564	123
Mon Jun 09 19:26:38 2014	1402334798	0	564	564	186
Mon Jun 09 19:26:23 2014	1402334783	0	565	565	198
Mon Jun 09 19:26:39 2014	1402334799	0	566	566	171
Mon Jun 09 19:26:32 2014	1402334792	0	566	566	172
Mon Jun 09 19:26:25 2014	1402334785	0	566	566	292
Mon Jun 09 19:26:17 2014	1402334777	0	568	568	290
Mon Jun 09 19:26:28 2014	1402334788	0	569	569	100
Mon Jun 09 19:26:29 2014	1402334789	0	569	569	164
Mon Jun 09 19:26:12 2014	1402334772	0	573	573	175
Mon Jun 09 19:26:26 2014	1402334786	0	577	577	162
Mon Jun 09 19:26:39 2014	1402334799	0	577	577	195
Mon Jun 09 19:26:30 2014	1402334790	0	578	578	97
Mon Jun 09 19:26:28 2014	1402334788	0	579	579	88
Mon Jun 09 19:26:40 2014	1402334800	0	582	582	92
Mon Jun 09 19:26:22 2014	1402334782	0	583	583	250
Mon Jun 09 19:26:20 2014	1402334780	0	583	583	211
Mon Jun 09 19:26:18 2014	1402334778	0	585	585	174
Mon Jun 09 19:26:38 2014	1402334798	0	585	585	104
Mon Jun 09 19:26:28 2014	1402334788	0	586	586	92
Mon Jun 09 19:26:34 2014	1402334794	0	588	588	199
Mon Jun 09 19:26:30 2014	1402334790	0	590	590	104
Mon Jun 09 19:26:25 2014	1402334785	0	590	590	249
Mon Jun 09 19:26:13 2014	1402334773	0	591	591	207
Mon Jun 09 19:26:26 2014	1402334786	0	593	593	151
Mon Jun 09 19:26:30 2014	1402334790	0	594	594	126
Mon Jun 09 19:26:37 2014	1402334797	0	594	594	193
Mon Jun 09 19:26:46 2014	1402334806	0	597	597	85
Mon Jun 09 19:26:28 2014	1402334788	0	599	599	100
Mon Jun 09 19:26:50 2014	1402334810	0	600	600	202
Mon Jun 09 19:26:32 2014	1402334792	0	600	600	179
Mon Jun 09 19:26:25 2014	1402334785	0	601	601	311
Mon Jun 09 19:26:20 2014	1402334780	0	602	602	302
Mon Jun 09 19:26:20 2014	1402334780	0	602	602	324
Mon Jun 09 19:26:25 2014	1402334785	0	604	604	372
Mon Jun 09 19:26:32 2014	1402334792	0	604	604	200
Mon Jun 09 19:26:30 2014	1402334790	0	606	606	198
Mon Jun 09 19:26:25 2014	1402334785	0	607	607	277
Mon Jun 09 19:26:32 2014	1402334792	0	611	611	202
Mon Jun 09 19:26:16 2014	1402334776	0	612	612	245
Mon Jun 09 19:26:41 2014	1402334801	0	612	612	202
Mon Jun 09 19:26:30 2014	1402334790	0	612	612	203
Mon Jun 09 19:26:22 2014	1402334782	0	613	613	329
Mon Jun 09 19:26:22 2014	1402334782	0	615	615	349
Mon Jun 09 19:26:37 2014	1402334797	0	618	618	223
Mon Jun 09 19:26:26 2014	1402334786	0	619	619	209
Mon Jun 09 19:26:50 2014	1402334810	0	625	625	206
Mon Jun 09 19:26:27 2014	1402334787	0	625	625	205
Mon Jun 09 19:26:27 2014	1402334787	0	625	625	185
Mon Jun 09 19:26:40 2014	1402334800	0	628	628	216
Mon Jun 09 19:26:31 2014	1402334791	0	628	628	132
Mon Jun 09 19:26:14 2014	1402334774	0	631	631	162
Mon Jun 09 19:26:33 2014	1402334793	0	631	631	94
Mon Jun 09 19:26:21 2014	1402334781	0	632	632	200
Mon Jun 09 19:26:22 2014	1402334782	0	634	634	268
Mon Jun 09 19:26:04 2014	1402334764	0	639	639	189
Mon Jun 09 19:26:31 2014	1402334791	0	640	640	134
Mon Jun 09 19:26:19 2014	1402334779	0	640	640	301
Mon Jun 09 19:26:29 2014	1402334789	0	641	641	146
Mon Jun 09 19:26:14 2014	1402334774	0	642	642	148
Mon Jun 09 19:26:51 2014	1402334811	0	645	645	372
Mon Jun 09 19:26:25 2014	1402334785	0	645	645	295
Mon Jun 09 19:26:28 2014	1402334788	0	646	646	153
Mon Jun 09 19:26:21 2014	1402334781	0	648	648	145
Mon Jun 09 19:26:18 2014	1402334778	0	652	652	197
Mon Jun 09 19:26:15 2014	1402334775	0	655	655	243
Mon Jun 09 19:26:28 2014	1402334788	0	658	658	151
Mon Jun 09 19:26:25 2014	1402334785	0	659	659	300
Mon Jun 09 19:26:22 2014	1402334782	0	659	659	384
Mon Jun 09 19:26:41 2014	1402334801	0	661	661	217
Mon Jun 09 19:26:27 2014	1402334787	0	664	664	211
Mon Jun 09 19:26:28 2014	1402334788	0	669	669	194
Mon Jun 09 19:26:33 2014	1402334793	0	671	671	171
Mon Jun 09 19:26:31 2014	1402334791	0	671	671	142
Mon Jun 09 19:26:22 2014	1402334782	0	674	674	355
Mon Jun 09 19:26:21 2014	1402334781	0	674	674	191
Mon Jun 09 19:26:15 2014	1402334775	0	675	675	171
Mon Jun 09 19:26:17 2014	1402334777	0	676	676	144
Mon Jun 09 19:26:29 2014	1402334789	0	678	678	177
Mon Jun 09 19:26:21 2014	1402334781	0	679	679	179
Mon Jun 09 19:26:23 2014	1402334783	0	680	680	277
Mon Jun 09 19:26:12 2014	1402334772	0	681	681	152
Mon Jun 09 19:26:36 2014	1402334796	0	686	686	149
Mon Jun 09 19:26:28 2014	1402334788	0	687	687	172
Mon Jun 09 19:26:23 2014	1402334783	0	688	688	253
Mon Jun 09 19:26:22 2014	1402334782	0	694	694	321
Mon Jun 09 19:26:03 2014	1402334763	0	696	696	159
Mon Jun 09 19:26:17 2014	1402334777	0	697	697	162
Mon Jun 09 19:26:23 2014	1402334783	0	698	698	199
Mon Jun 09 19:26:28 2014	1402334788	0	699	699	191
Mon Jun 09 19:26:40 2014	1402334800	0	699	699	119
Mon Jun 09 19:26:21 2014	1402334781	0	699	699	197
Mon Jun 09 19:26:38 2014	1402334798	0	700	700	131
Mon Jun 09 19:26:47 2014	1402334807	0	701	701	146
Mon Jun 09 19:26:31 2014	1402334791	0	701	701	165
Mon Jun 09 19:26:24 2014	1402334784	0	702	702	121
Mon Jun 09 19:26:26 2014	1402334786	0	704	704	173
Mon Jun 09 19:26:31 2014	1402334791	0	706	706	159
Mon Jun 09 19:26:17 2014	1402334777	0	706	706	201
Mon Jun 09 19:26:36 2014	1402334796	0	707	707	177
Mon Jun 09 19:26:33 2014	1402334793	0	707	707	213
Mon Jun 09 19:26:49 2014	1402334809	0	708	708	154
Mon Jun 09 19:26:50 2014	1402334810	0	708	708	114
Mon Jun 09 19:26:28 2014	1402334788	0	708	708	157
Mon Jun 09 19:26:17 2014	1402334777	0	708	708	157
Mon Jun 09 19:26:32 2014	1402334792	0	711	711	151
Mon Jun 09 19:26:27 2014	1402334787	0	712	712	213
Mon Jun 09 19:26:31 2014	1402334791	0	712	712	191
Mon Jun 09 19:26:36 2014	1402334796	0	712	712	176
Mon Jun 09 19:26:01 2014	1402334761	0	713	713	233
Mon Jun 09 19:26:31 2014	1402334791	0	714	714	171
Mon Jun 09 19:26:36 2014	1402334796	0	715	715	163
Mon Jun 09 19:26:42 2014	1402334802	0	717	717	173
Mon Jun 09 19:26:18 2014	1402334778	0	718	718	559
Mon Jun 09 19:26:26 2014	1402334786	0	718	718	152
Mon Jun 09 19:26:21 2014	1402334781	0	719	719	191
Mon Jun 09 19:26:37 2014	1402334797	0	719	719	202
Mon Jun 09 19:26:42 2014	1402334802	0	720	720	180
Mon Jun 09 19:26:51 2014	1402334811	0	720	720	527
Mon Jun 09 19:26:24 2014	1402334784	0	722	722	154
Mon Jun 09 19:25:58 2014	1402334758	163	560	723	207
Mon Jun 09 19:26:21 2014	1402334781	0	724	724	167
Mon Jun 09 19:26:26 2014	1402334786	0	725	725	152
Mon Jun 09 19:25:58 2014	1402334758	164	562	726	242
Mon Jun 09 19:26:40 2014	1402334800	0	726	726	157
Mon Jun 09 19:26:29 2014	1402334789	0	728	728	185
Mon Jun 09 19:25:58 2014	1402334758	165	564	729	273
Mon Jun 09 19:26:17 2014	1402334777	0	729	729	278
Mon Jun 09 19:26:36 2014	1402334796	0	732	732	175
Mon Jun 09 19:26:24 2014	1402334784	0	733	733	158
Mon Jun 09 19:26:34 2014	1402334794	0	733	733	186
Mon Jun 09 19:26:29 2014	1402334789	0	733	733	200
Mon Jun 09 19:26:31 2014	1402334791	0	734	734	182
Mon Jun 09 19:26:29 2014	1402334789	0	735	735	144
Mon Jun 09 19:26:16 2014	1402334776	0	737	737	123
Mon Jun 09 19:26:36 2014	1402334796	0	737	737	184
Mon Jun 09 19:26:38 2014	1402334798	0	737	737	178
Mon Jun 09 19:26:36 2014	1402334796	0	739	739	195
Mon Jun 09 19:26:34 2014	1402334794	0	739	739	178
Mon Jun 09 19:26:23 2014	1402334783	0	739	739	257
Mon Jun 09 19:26:47 2014	1402334807	0	741	741	186
Mon Jun 09 19:26:49 2014	1402334809	0	741	741	155
Mon Jun 09 19:26:31 2014	1402334791	0	742	742	179
Mon Jun 09 19:26:24 2014	1402334784	0	744	744	254
Mon Jun 09 19:26:29 2014	1402334789	0	745	745	199
Mon Jun 09 19:26:38 2014	1402334798	0	745	745	181
Mon Jun 09 19:26:36 2014	1402334796	0	748	748	170
Mon Jun 09 19:26:39 2014	1402334799	0	749	749	179
Mon Jun 09 19:26:17 2014	1402334777	0	752	752	182
Mon Jun 09 19:26:37 2014	1402334797	0	753	753	215
Mon Jun 09 19:26:39 2014	1402334799	0	755	755	179
Mon Jun 09 19:26:33 2014	1402334793	0	756	756	172
Mon Jun 09 19:26:16 2014	1402334776	0	757	757	139
Mon Jun 09 19:26:25 2014	1402334785	0	758	758	259
Mon Jun 09 19:26:12 2014	1402334772	0	759	759	175
Mon Jun 09 19:26:32 2014	1402334792	0	760	760	206
Mon Jun 09 19:26:23 2014	1402334783	0	761	761	251
Mon Jun 09 19:26:34 2014	1402334794	0	761	761	170
Mon Jun 09 19:26:13 2014	1402334773	0	762	762	178
Mon Jun 09 19:26:07 2014	1402334767	0	763	763	529
Mon Jun 09 19:26:44 2014	1402334804	0	763	763	192
Mon Jun 09 19:26:36 2014	1402334796	0	765	765	197
Mon Jun 09 19:26:34 2014	1402334794	0	766	766	189
Mon Jun 09 19:26:51 2014	1402334811	0	768	768	453
Mon Jun 09 19:26:34 2014	1402334794	0	769	769	172
Mon Jun 09 19:26:34 2014	1402334794	0	770	770	193
Mon Jun 09 19:26:24 2014	1402334784	0	770	770	273
Mon Jun 09 19:26:49 2014	1402334809	0	771	771	205
Mon Jun 09 19:26:39 2014	1402334799	0	771	771	187
Mon Jun 09 19:26:27 2014	1402334787	0	772	772	202
Mon Jun 09 19:26:47 2014	1402334807	0	773	773	183
Mon Jun 09 19:26:35 2014	1402334795	0	774	774	180
Mon Jun 09 19:26:47 2014	1402334807	0	775	775	186
Mon Jun 09 19:26:34 2014	1402334794	0	776	776	186
Mon Jun 09 19:26:42 2014	1402334802	0	777	777	180
Mon Jun 09 19:26:48 2014	1402334808	0	777	777	169
Mon Jun 09 19:26:23 2014	1402334783	0	778	778	261
Mon Jun 09 19:26:37 2014	1402334797	0	778	778	172
Mon Jun 09 19:26:40 2014	1402334800	0	778	778	189
Mon Jun 09 19:26:50 2014	1402334810	0	780	780	194
Mon Jun 09 19:26:49 2014	1402334809	0	780	780	152
Mon Jun 09 19:26:13 2014	1402334773	0	781	781	253
Mon Jun 09 19:26:25 2014	1402334785	0	784	784	174
Mon Jun 09 19:26:16 2014	1402334776	0	785	785	259
Mon Jun 09 19:26:16 2014	1402334776	0	785	785	159
Mon Jun 09 19:26:34 2014	1402334794	0	786	786	183
Mon Jun 09 19:26:38 2014	1402334798	0	786	786	183
Mon Jun 09 19:26:32 2014	1402334792	0	787	787	194
Mon Jun 09 19:26:49 2014	1402334809	0	788	788	205
Mon Jun 09 19:26:13 2014	1402334773	0	788	788	205
Mon Jun 09 19:26:35 2014	1402334795	0	788	788	216
Mon Jun 09 19:26:50 2014	1402334810	0	788	788	200
Mon Jun 09 19:26:32 2014	1402334792	0	789	789	199
Mon Jun 09 19:26:47 2014	1402334807	0	789	789	190
Mon Jun 09 19:26:47 2014	1402334807	0	790	790	186
Mon Jun 09 19:26:50 2014	1402334810	0	793	793	198
Mon Jun 09 19:26:49 2014	1402334809	0	795	795	156
Mon Jun 09 19:26:04 2014	1402334764	0	795	795	232
Mon Jun 09 19:26:47 2014	1402334807	0	795	795	197
Mon Jun 09 19:26:26 2014	1402334786	0	796	796	203
Mon Jun 09 19:26:37 2014	1402334797	0	798	798	195
Mon Jun 09 19:26:32 2014	1402334792	0	799	799	201
Mon Jun 09 19:26:50 2014	1402334810	0	800	800	189
Mon Jun 09 19:26:34 2014	1402334794	0	800	800	188
Mon Jun 09 19:26:47 2014	1402334807	0	800	800	193
Mon Jun 09 19:26:50 2014	1402334810	0	803	803	199
Mon Jun 09 19:26:34 2014	1402334794	0	805	805	194
Mon Jun 09 19:26:02 2014	1402334762	0	805	805	241
Mon Jun 09 19:26:20 2014	1402334780	0	806	806	251
Mon Jun 09 19:26:35 2014	1402334795	0	806	806	537
Mon Jun 09 19:26:37 2014	1402334797	0	808	808	194
Mon Jun 09 19:26:19 2014	1402334779	0	809	809	507
Mon Jun 09 19:26:15 2014	1402334775	0	810	810	187
Mon Jun 09 19:26:50 2014	1402334810	0	811	811	154
Mon Jun 09 19:26:44 2014	1402334804	0	813	813	189
Mon Jun 09 19:26:49 2014	1402334809	0	815	815	267
Mon Jun 09 19:26:32 2014	1402334792	0	816	816	202
Mon Jun 09 19:26:20 2014	1402334780	0	817	817	306
Mon Jun 09 19:26:34 2014	1402334794	0	819	819	194
Mon Jun 09 19:26:50 2014	1402334810	0	819	819	203
Mon Jun 09 19:26:28 2014	1402334788	0	822	822	124
Mon Jun 09 19:26:13 2014	1402334773	0	823	823	147
Mon Jun 09 19:26:51 2014	1402334811	0	824	824	198
Mon Jun 09 19:26:50 2014	1402334810	0	826	826	174
Mon Jun 09 19:26:36 2014	1402334796	0	826	826	188
Mon Jun 09 19:26:27 2014	1402334787	0	829	829	203
Mon Jun 09 19:26:26 2014	1402334786	0	829	829	181
Mon Jun 09 19:26:43 2014	1402334803	0	831	831	192
Mon Jun 09 19:26:33 2014	1402334793	0	833	833	201
Mon Jun 09 19:26:37 2014	1402334797	0	841	841	190
Mon Jun 09 19:26:50 2014	1402334810	0	842	842	209
Mon Jun 09 19:26:13 2014	1402334773	0	843	843	192
Mon Jun 09 19:26:20 2014	1402334780	0	845	845	248
Mon Jun 09 19:26:24 2014	1402334784	0	847	847	168
Mon Jun 09 19:26:20 2014	1402334780	0	849	849	255
Mon Jun 09 19:26:12 2014	1402334772	0	850	850	128
Mon Jun 09 19:26:47 2014	1402334807	0	853	853	105
Mon Jun 09 19:26:39 2014	1402334799	0	853	853	168
Mon Jun 09 19:26:03 2014	1402334763	0	855	855	138
Mon Jun 09 19:26:36 2014	1402334796	0	861	861	147
Mon Jun 09 19:26:34 2014	1402334794	0	868	868	208
Mon Jun 09 19:26:18 2014	1402334778	0	877	877	511
Mon Jun 09 19:26:18 2014	1402334778	0	877	877	397
Mon Jun 09 19:26:37 2014	1402334797	0	878	878	517
Mon Jun 09 19:26:36 2014	1402334796	0	878	878	162
Mon Jun 09 19:26:23 2014	1402334783	0	881	881	243
Mon Jun 09 19:26:04 2014	1402334764	0	882	882	193
Mon Jun 09 19:26:33 2014	1402334793	0	883	883	165
Mon Jun 09 19:26:16 2014	1402334776	0	886	886	201
Mon Jun 09 19:26:48 2014	1402334808	0	889	889	346
Mon Jun 09 19:26:03 2014	1402334763	0	890	890	230
Mon Jun 09 19:26:07 2014	1402334767	0	891	891	155
Mon Jun 09 19:26:50 2014	1402334810	0	894	894	98
Mon Jun 09 19:26:11 2014	1402334771	0	894	894	172
Mon Jun 09 19:26:26 2014	1402334786	0	894	894	135
Mon Jun 09 19:26:30 2014	1402334790	0	899	899	204
Mon Jun 09 19:26:30 2014	1402334790	0	906	906	221
Mon Jun 09 19:25:59 2014	1402334759	0	907	907	424
Mon Jun 09 19:26:38 2014	1402334798	0	910	910	171
Mon Jun 09 19:26:27 2014	1402334787	0	910	910	196
Mon Jun 09 19:26:51 2014	1402334811	0	915	915	214
Mon Jun 09 19:26:41 2014	1402334801	0	923	923	222
Mon Jun 09 19:26:31 2014	1402334791	0	924	924	149
Mon Jun 09 19:26:30 2014	1402334790	0	926	926	187
Mon Jun 09 19:26:21 2014	1402334781	0	926	926	195
Mon Jun 09 19:26:22 2014	1402334782	0	928	928	247
Mon Jun 09 19:26:15 2014	1402334775	0	928	928	146
Mon Jun 09 19:26:13 2014	1402334773	0	929	929	182
Mon Jun 09 19:26:22 2014	1402334782	0	931	931	302
Mon Jun 09 19:26:30 2014	1402334790	0	934	934	192
Mon Jun 09 19:26:07 2014	1402334767	0	934	934	207
Mon Jun 09 19:26:37 2014	1402334797	0	939	939	216
Mon Jun 09 19:26:36 2014	1402334796	0	939	939	167
Mon Jun 09 19:26:35 2014	1402334795	0	942	942	206
Mon Jun 09 19:26:31 2014	1402334791	0	945	945	138
Mon Jun 09 19:26:39 2014	1402334799	0	951	951	193
Mon Jun 09 19:26:51 2014	1402334811	0	953	953	607
Mon Jun 09 19:26:33 2014	1402334793	0	954	954	496
Mon Jun 09 19:26:22 2014	1402334782	0	955	955	362
Mon Jun 09 19:26:39 2014	1402334799	0	957	957	186
Mon Jun 09 19:26:21 2014	1402334781	0	961	961	143
Mon Jun 09 19:26:49 2014	1402334809	0	963	963	210
Mon Jun 09 19:26:46 2014	1402334806	0	965	965	538
Mon Jun 09 19:26:44 2014	1402334804	0	968	968	189
Mon Jun 09 19:26:37 2014	1402334797	0	969	969	548
Mon Jun 09 19:26:51 2014	1402334811	0	971	971	216
Mon Jun 09 19:26:21 2014	1402334781	0	974	974	223
Mon Jun 09 19:26:18 2014	1402334778	0	978	978	460
Mon Jun 09 19:26:50 2014	1402334810	0	980	980	198
Mon Jun 09 19:26:10 2014	1402334770	0	981	981	152
Mon Jun 09 19:26:18 2014	1402334778	0	982	982	166
Mon Jun 09 19:26:47 2014	1402334807	0	986	986	177
Mon Jun 09 19:26:14 2014	1402334774	0	991	991	136
Mon Jun 09 19:26:35 2014	1402334795	0	995	995	178
Mon Jun 09 19:26:39 2014	1402334799	0	995	995	212
Mon Jun 09 19:26:27 2014	1402334787	0	996	996	234
Mon Jun 09 19:26:25 2014	1402334785	0	999	999	258
Mon Jun 09 19:26:31 2014	1402334791	0	1002	1002	155
Mon Jun 09 19:26:41 2014	1402334801	0	1004	1004	100
Mon Jun 09 19:26:18 2014	1402334778	0	1004	1004	382
Mon Jun 09 19:26:01 2014	1402334761	0	1005	1005	870
Mon Jun 09 19:26:44 2014	1402334804	0	1010	1010	195
Mon Jun 09 19:26:20 2014	1402334780	0	1012	1012	300
Mon Jun 09 19:26:37 2014	1402334797	0	1013	1013	205
Mon Jun 09 19:26:42 2014	1402334802	0	1013	1013	168
Mon Jun 09 19:26:19 2014	1402334779	0	1014	1014	235
Mon Jun 09 19:26:35 2014	1402334795	0	1016	1016	219
Mon Jun 09 19:26:01 2014	1402334761	0	1016	1016	329
Mon Jun 09 19:26:33 2014	1402334793	0	1018	1018	208
Mon Jun 09 19:26:12 2014	1402334772	0	1020	1020	155
Mon Jun 09 19:26:51 2014	1402334811	0	1026	1026	198
Mon Jun 09 19:26:22 2014	1402334782	0	1027	1027	384
Mon Jun 09 19:26:32 2014	1402334792	0	1027	1027	198
Mon Jun 09 19:26:18 2014	1402334778	0	1031	1031	220
Mon Jun 09 19:26:39 2014	1402334799	0	1032	1032	210
Mon Jun 09 19:26:11 2014	1402334771	0	1032	1032	166
Mon Jun 09 19:26:34 2014	1402334794	0	1034	1034	216
Mon Jun 09 19:26:18 2014	1402334778	0	1035	1035	385
Mon Jun 09 19:26:36 2014	1402334796	0	1039	1039	167
Mon Jun 09 19:26:24 2014	1402334784	0	1048	1048	328
Mon Jun 09 19:26:07 2014	1402334767	0	1055	1055	169
Mon Jun 09 19:26:32 2014	1402334792	0	1059	1059	179
Mon Jun 09 19:26:31 2014	1402334791	0	1060	1060	159
Mon Jun 09 19:26:48 2014	1402334808	0	1061	1061	199
Mon Jun 09 19:26:27 2014	1402334787	0	1061	1061	191
Mon Jun 09 19:26:46 2014	1402334806	0	1065	1065	119
Mon Jun 09 19:26:37 2014	1402334797	0	1066	1066	224
Mon Jun 09 19:26:25 2014	1402334785	0	1068	1068	253
Mon Jun 09 19:26:29 2014	1402334789	0	1068	1068	176
Mon Jun 09 19:26:40 2014	1402334800	0	1071	1071	223
Mon Jun 09 19:26:39 2014	1402334799	0	1077	1077	185
Mon Jun 09 19:25:58 2014	1402334758	169	908	1078	351
Mon Jun 09 19:26:35 2014	1402334795	0	1081	1081	105
Mon Jun 09 19:25:58 2014	1402334758	172	912	1083	387
Mon Jun 09 19:26:37 2014	1402334797	0	1085	1085	518
Mon Jun 09 19:26:46 2014	1402334806	0	1086	1086	193
Mon Jun 09 19:26:39 2014	1402334799	0	1086	1086	185
Mon Jun 09 19:26:28 2014	1402334788	0	1089	1089	189
Mon Jun 09 19:26:38 2014	1402334798	0	1090	1090	185
Mon Jun 09 19:26:29 2014	1402334789	0	1090	1090	168
Mon Jun 09 19:26:29 2014	1402334789	0	1095	1095	204
Mon Jun 09 19:26:50 2014	1402334810	0	1096	1096	202
Mon Jun 09 19:26:26 2014	1402334786	0	1098	1098	179
Mon Jun 09 19:26:50 2014	1402334810	0	1100	1100	227
Mon Jun 09 19:26:25 2014	1402334785	0	1104	1104	251
Mon Jun 09 19:26:19 2014	1402334779	0	1104	1104	265
Mon Jun 09 19:26:33 2014	1402334793	0	1104	1104	192
Mon Jun 09 19:26:33 2014	1402334793	0	1106	1106	314
Mon Jun 09 19:26:31 2014	1402334791	0	1107	1107	164
Mon Jun 09 19:26:00 2014	1402334760	0	1111	1111	342
Mon Jun 09 19:26:32 2014	1402334792	0	1113	1113	213
Mon Jun 09 19:26:16 2014	1402334776	0	1114	1114	238
Mon Jun 09 19:26:32 2014	1402334792	0	1119	1119	189
Mon Jun 09 19:26:30 2014	1402334790	0	1120	1120	347
Mon Jun 09 19:26:47 2014	1402334807	0	1120	1120	195
Mon Jun 09 19:26:29 2014	1402334789	0	1121	1121	182
Mon Jun 09 19:26:33 2014	1402334793	0	1123	1123	521
Mon Jun 09 19:26:37 2014	1402334797	0	1124	1124	205
Mon Jun 09 19:26:36 2014	1402334796	0	1133	1133	183
Mon Jun 09 19:26:35 2014	1402334795	0	1133	1133	192
Mon Jun 09 19:26:25 2014	1402334785	0	1136	1136	327
Mon Jun 09 19:26:38 2014	1402334798	0	1137	1137	186
Mon Jun 09 19:26:30 2014	1402334790	0	1142	1142	197
Mon Jun 09 19:26:31 2014	1402334791	0	1142	1142	140
Mon Jun 09 19:26:33 2014	1402334793	0	1146	1146	192
Mon Jun 09 19:26:48 2014	1402334808	0	1146	1146	207
Mon Jun 09 19:26:43 2014	1402334803	0	1146	1146	205
Mon Jun 09 19:26:49 2014	1402334809	0	1149	1149	267
Mon Jun 09 19:26:47 2014	1402334807	0	1150	1150	559
Mon Jun 09 19:26:31 2014	1402334791	0	1150	1150	147
Mon Jun 09 19:26:12 2014	1402334772	0	1151	1151	148
Mon Jun 09 19:26:36 2014	1402334796	0	1151	1151	132
Mon Jun 09 19:26:11 2014	1402334771	0	1153	1153	159
Mon Jun 09 19:26:27 2014	1402334787	0	1154	1154	206
Mon Jun 09 19:26:47 2014	1402334807	0	1156	1156	173
Mon Jun 09 19:26:37 2014	1402334797	0	1157	1157	227
Mon Jun 09 19:26:07 2014	1402334767	0	1157	1157	135
Mon Jun 09 19:26:22 2014	1402334782	0	1161	1161	246
Mon Jun 09 19:26:19 2014	1402334779	0	1163	1163	178
Mon Jun 09 19:26:50 2014	1402334810	0	1169	1169	182
Mon Jun 09 19:26:38 2014	1402334798	0	1170	1170	192
Mon Jun 09 19:26:51 2014	1402334811	0	1171	1171	549
Mon Jun 09 19:26:47 2014	1402334807	0	1173	1173	152
Mon Jun 09 19:26:47 2014	1402334807	0	1176	1176	188
Mon Jun 09 19:26:35 2014	1402334795	0	1177	1177	194
Mon Jun 09 19:26:48 2014	1402334808	0	1178	1178	213
Mon Jun 09 19:26:27 2014	1402334787	0	1178	1178	217
Mon Jun 09 19:26:20 2014	1402334780	0	1181	1181	339
Mon Jun 09 19:26:03 2014	1402334763	0	1184	1184	997
Mon Jun 09 19:26:01 2014	1402334761	0	1188	1188	1032
Mon Jun 09 19:26:38 2014	1402334798	0	1189	1189	194
Mon Jun 09 19:26:44 2014	1402334804	0	1192	1192	188
Mon Jun 09 19:26:39 2014	1402334799	0	1193	1193	189
Mon Jun 09 19:26:48 2014	1402334808	0	1196	1196	201
Mon Jun 09 19:26:19 2014	1402334779	0	1197	1197	341
Mon Jun 09 19:26:38 2014	1402334798	0	1197	1197	620
Mon Jun 09 19:26:38 2014	1402334798	0	1199	1199	113
Mon Jun 09 19:26:36 2014	1402334796	0	1200	1200	151
Mon Jun 09 19:26:43 2014	1402334803	0	1203	1203	174
Mon Jun 09 19:26:51 2014	1402334811	0	1205	1205	202
Mon Jun 09 19:26:48 2014	1402334808	0	1209	1209	221
Mon Jun 09 19:26:18 2014	1402334778	0	1212	1212	382
Mon Jun 09 19:26:41 2014	1402334801	0	1213	1213	592
Mon Jun 09 19:26:04 2014	1402334764	0	1215	1215	1106
Mon Jun 09 19:26:36 2014	1402334796	0	1216	1216	189
Mon Jun 09 19:26:43 2014	1402334803	0	1217	1217	205
Mon Jun 09 19:26:33 2014	1402334793	0	1217	1217	222
Mon Jun 09 19:26:30 2014	1402334790	0	1219	1219	737
Mon Jun 09 19:26:43 2014	1402334803	0	1225	1225	505
Mon Jun 09 19:26:38 2014	1402334798	0	1227	1227	180
Mon Jun 09 19:26:51 2014	1402334811	0	1233	1233	207
Mon Jun 09 19:26:22 2014	1402334782	0	1233	1233	267
Mon Jun 09 19:26:42 2014	1402334802	0	1239	1239	139
Mon Jun 09 19:26:45 2014	1402334805	0	1240	1240	202
Mon Jun 09 19:26:48 2014	1402334808	0	1249	1249	192
Mon Jun 09 19:26:48 2014	1402334808	0	1249	1249	204
Mon Jun 09 19:26:48 2014	1402334808	0	1255	1255	200
Mon Jun 09 19:26:22 2014	1402334782	0	1261	1261	262
Mon Jun 09 19:26:38 2014	1402334798	0	1261	1261	728
Mon Jun 09 19:26:41 2014	1402334801	0	1265	1265	230
Mon Jun 09 19:26:39 2014	1402334799	0	1266	1266	202
Mon Jun 09 19:26:32 2014	1402334792	0	1268	1268	168
Mon Jun 09 19:26:37 2014	1402334797	0	1268	1268	195
Mon Jun 09 19:25:58 2014	1402334758	169	1100	1269	344
Mon Jun 09 19:26:22 2014	1402334782	0	1271	1271	337
Mon Jun 09 19:26:48 2014	1402334808	0	1272	1272	522
Mon Jun 09 19:26:37 2014	1402334797	0	1275	1275	198
Mon Jun 09 19:26:32 2014	1402334792	0	1277	1277	209
Mon Jun 09 19:26:39 2014	1402334799	0	1281	1281	219
Mon Jun 09 19:26:23 2014	1402334783	0	1281	1281	175
Mon Jun 09 19:25:58 2014	1402334758	170	1115	1284	358
Mon Jun 09 19:26:32 2014	1402334792	0	1286	1286	222
